Genre,Words,Counts
short,go,155
short,try,154
short,one,147
short,house,144
short,end,141
short,moe,140
short,see,129
short,away,122
short,take,119
short,make,112
short,door,107
short,two,105
short,dog,103
short,time,100
short,chase,100
short,fall,96
short,sam,96
short,find,95
short,come,94
short,open,93
short,larry,92
short,attempt,90
short,around,89
short,father,87
short,hand,84
short,grab,82
short,man,81
short,escape,81
short,tell,79
short,onto,78
short,say,78
short,behind,77
short,daffy,75
short,boy,74
short,like,74
short,hole,72
short,start,70
short,give,70
short,film,68
short,causing,68
short,throw,68
short,turn,68
short,face,68
short,porky,68
short,tail,67
short,home,66
short,return,64
short,girl,64
short,however,64
short,look,64
short,inside,63
short,another,62
short,mr,62
short,begin,61
short,eventually,61
short,way,61
short,catch,61
short,elmer,61
short,soon,60
short,work,59
short,first,59
short,three,59
short,wolf,59
short,mammy,58
short,donald,57
short,show,56
short,quickly,56
short,help,55
short,window,55
short,put,55
short,fire,55
short,stop,55
short,hide,54
short,cartoon,54
short,us,53
short,hit,52
short,trio,52
short,pull,52
short,room,51
short,instead,51
short,rabbit,51
short,new,50
short,baby,50
short,play,49
short,order,48
short,life,48
short,ball,48
short,set,48
action,kill,3415
action,one,2711
action,police,2586
action,get,2538
action,find,2533
action,take,2409
action,father,2012
action,go,1982
action,escape,1892
action,killed,1828
action,tell,1795
action,also,1663
action,back,1651
action,help,1647
action,two,1626
action,fight,1614
action,life,1600
action,friend,1599
action,later,1529
action,love,1474
action,brother,1454
action,meet,1441
action,men,1415
action,time,1394
action,family,1385
action,come,1381
action,son,1376
action,death,1356
action,man,1329
action,however,1321
action,make,1295
action,day,1285
action,try,1274
action,return,1188
action,car,1152
action,gang,1117
action,officer,1099
action,plan,1084
action,money,1074
action,attempt,1067
action,team,1055
action,give,1045
action,new,1042
action,house,1029
action,order,1010
action,end,999
action,attack,996
action,away,987
action,year,978
action,home,970
action,daughter,961
action,killing,955
action,meanwhile,948
action,see,931
action,force,931
action,group,925
action,fall,908
action,reveals,901
action,wife,901
action,film,888
action,mother,887
action,’,885
action,way,881
action,save,876
action,want,840
action,girl,835
action,decides,825
action,shoot,808
action,people,803
action,named,781
action,arrives,780
action,city,780
action,start,774
action,first,759
action,another,758
action,begin,755
action,know,754
action,run,747
action,agent,745
action,hand,733
action,story,723
action,call,721
action,bond,716
action,set,713
action,work,709
action,head,703
action,sister,693
action,next,691
action,leave,685
action,village,681
action,murder,679
action,turn,672
action,leaf,670
action,asks,666
action,night,664
action,place,653
action,soon,645
action,local,642
action,along,641
action,gun,623
crime,police,2101
crime,get,1369
crime,kill,1363
crime,one,1342
crime,find,1328
crime,go,1251
crime,take,1215
crime,money,1107
crime,tell,1055
crime,man,993
crime,two,930
crime,car,927
crime,murder,916
crime,gang,877
crime,back,872
crime,life,840
crime,killed,817
crime,friend,801
crime,later,792
crime,home,773
crime,wife,729
crime,house,726
crime,men,714
crime,also,712
crime,new,706
crime,death,687
crime,father,686
crime,escape,681
crime,try,661
crime,help,660
crime,return,655
crime,time,655
crime,make,645
crime,shoot,643
crime,meet,639
crime,gun,629
crime,however,625
crime,day,607
crime,crime,606
crime,brother,598
crime,plan,595
crime,give,591
crime,family,582
crime,come,581
crime,away,551
crime,son,539
crime,see,535
crime,woman,529
crime,attempt,526
crime,officer,523
crime,prison,521
crime,turn,519
crime,end,518
crime,film,517
crime,another,516
crime,call,515
crime,case,509
crime,drug,509
crime,year,508
crime,night,490
crime,work,487
crime,dead,481
crime,begin,481
crime,criminal,479
crime,daughter,472
crime,run,470
crime,detective,457
crime,asks,456
crime,young,455
crime,love,452
crime,want,451
crime,order,450
crime,bank,436
crime,becomes,434
crime,decides,426
crime,shot,425
crime,frank,425
crime,killing,424
crime,next,421
crime,way,419
crime,leave,419
crime,’,417
crime,leaf,412
crime,john,404
crime,joe,402
crime,job,399
crime,reveals,395
crime,gangster,392
crime,body,384
crime,robbery,383
crime,visit,379
crime,first,374
crime,member,374
crime,know,372
crime,set,371
crime,soon,369
crime,arrives,369
crime,named,368
crime,found,366
crime,jack,366
biography,wxyz,660
biography,one,453
biography,film,421
biography,new,402
biography,life,378
biography,later,351
biography,go,342
biography,time,333
biography,take,316
biography,begin,314
biography,return,303
biography,tell,301
biography,family,300
biography,get,288
biography,becomes,288
biography,home,287
biography,year,285
biography,day,281
biography,find,277
biography,friend,273
biography,first,266
biography,father,259
biography,make,253
biography,work,250
biography,two,248
biography,back,248
biography,show,247
biography,meet,239
biography,also,230
biography,man,226
biography,end,220
biography,wife,214
biography,mother,211
biography,child,206
biography,however,203
biography,story,197
biography,young,192
biography,see,190
biography,come,188
biography,eventually,187
biography,death,184
biography,war,183
biography,love,176
biography,help,175
biography,state,173
biography,become,172
biography,brother,172
biography,son,169
biography,night,161
biography,start,160
biography,team,160
biography,soon,158
biography,men,156
biography,give,156
biography,game,155
biography,want,152
biography,leaf,149
biography,house,149
biography,york,144
biography,visit,143
biography,world,142
biography,finally,141
biography,decides,141
biography,refuse,137
biography,next,136
biography,play,136
biography,try,135
biography,school,135
biography,kill,132
biography,another,132
biography,order,131
biography,job,131
biography,woman,129
biography,john,128
biography,leave,128
biography,fight,126
biography,money,126
biography,people,126
biography,despite,124
biography,would,124
biography,daughter,123
biography,scene,122
biography,attempt,122
biography,asks,121
biography,away,120
biography,prison,120
biography,way,119
biography,police,118
biography,win,116
biography,several,115
biography,including,115
biography,set,114
biography,relationship,114
biography,run,113
biography,city,112
biography,billy,112
biography,lead,111
biography,american,111
biography,say,106
biography,even,106
drama,one,7778
drama,go,7495
drama,find,7244
drama,life,7172
drama,get,7063
drama,father,7046
drama,take,6954
drama,tell,6873
drama,love,6435
drama,family,5925
drama,friend,5828
drama,home,5622
drama,back,5467
drama,day,5232
drama,mother,5223
drama,two,5178
drama,return,4960
drama,time,4952
drama,man,4827
drama,new,4816
drama,son,4694
drama,later,4652
drama,come,4610
drama,also,4554
drama,wife,4486
drama,film,4409
drama,meet,4404
drama,make,4368
drama,house,4218
drama,see,4189
drama,police,3925
drama,year,3822
drama,try,3817
drama,help,3721
drama,young,3694
drama,woman,3684
drama,however,3643
drama,child,3613
drama,daughter,3604
drama,money,3556
drama,end,3509
drama,work,3434
drama,away,3412
drama,begin,3359
drama,give,3342
drama,becomes,3192
drama,night,3142
drama,death,3112
drama,first,3104
drama,brother,3081
drama,girl,3039
drama,school,3002
drama,want,2977
drama,leaf,2965
drama,asks,2952
drama,kill,2944
drama,story,2865
drama,decides,2829
drama,leave,2751
drama,way,2695
drama,fall,2693
drama,car,2685
drama,husband,2644
drama,run,2614
drama,another,2548
drama,next,2539
drama,start,2530
drama,wxyz,2516
drama,killed,2496
drama,men,2479
drama,boy,2414
drama,attempt,2400
drama,john,2394
drama,relationship,2375
drama,soon,2374
drama,turn,2367
drama,job,2341
drama,show,2317
drama,’,2227
drama,call,2198
drama,eventually,2197
drama,order,2166
drama,sister,2163
drama,together,2142
drama,plan,2141
drama,visit,2131
drama,marriage,2130
drama,refuse,2123
drama,know,2118
drama,married,2109
drama,become,2100
drama,finally,2083
drama,say,2066
drama,would,1973
drama,marry,1971
drama,set,1970
drama,fight,1967
drama,town,1962
drama,old,1960
drama,escape,1939
adventure,find,860
adventure,take,782
adventure,one,761
adventure,back,676
adventure,return,618
adventure,escape,609
adventure,father,604
adventure,kill,570
adventure,two,569
adventure,help,562
adventure,ship,560
adventure,tell,545
adventure,men,537
adventure,go,535
adventure,get,500
adventure,king,486
adventure,island,452
adventure,life,430
adventure,however,421
adventure,friend,414
adventure,time,409
adventure,captain,408
adventure,new,406
adventure,killed,398
adventure,also,397
adventure,group,396
adventure,make,395
adventure,man,391
adventure,later,390
adventure,attack,383
adventure,love,382
adventure,fight,380
adventure,day,377
adventure,try,372
adventure,away,370
adventure,order,358
adventure,son,343
adventure,give,333
adventure,come,332
adventure,death,332
adventure,rescue,332
adventure,meet,329
adventure,john,325
adventure,first,321
adventure,attempt,319
adventure,home,317
adventure,jack,314
adventure,fall,313
adventure,plan,313
adventure,see,304
adventure,way,302
adventure,family,300
adventure,year,298
adventure,set,290
adventure,tarzan,284
adventure,crew,282
adventure,city,274
adventure,save,273
adventure,leave,269
adventure,force,269
adventure,arrives,263
adventure,night,260
adventure,named,259
adventure,brother,259
adventure,begin,258
adventure,next,256
adventure,three,254
adventure,film,250
adventure,meanwhile,246
adventure,boy,246
adventure,child,245
adventure,wxyz,243
adventure,end,243
adventure,battle,242
adventure,mother,241
adventure,woman,237
adventure,pirate,237
adventure,reveals,235
adventure,jim,234
adventure,daughter,233
adventure,becomes,232
adventure,young,232
adventure,decides,230
adventure,eventually,230
adventure,captured,227
adventure,another,225
adventure,army,224
adventure,war,224
adventure,lead,223
adventure,run,222
adventure,wife,219
adventure,soldier,213
adventure,want,212
adventure,turn,212
adventure,discovers,212
adventure,killing,212
adventure,join,212
adventure,head,212
adventure,native,210
adventure,girl,209
fantasy,find,798
fantasy,one,715
fantasy,back,598
fantasy,take,584
fantasy,tell,564
fantasy,father,540
fantasy,return,532
fantasy,kill,528
fantasy,king,501
fantasy,life,501
fantasy,time,487
fantasy,two,447
fantasy,home,441
fantasy,help,437
fantasy,love,431
fantasy,go,426
fantasy,later,411
fantasy,get,389
fantasy,see,380
fantasy,escape,377
fantasy,day,375
fantasy,year,360
fantasy,death,359
fantasy,also,359
fantasy,however,357
fantasy,child,357
fantasy,make,355
fantasy,give,353
fantasy,friend,345
fantasy,power,343
fantasy,meet,341
fantasy,away,338
fantasy,fight,333
fantasy,try,329
fantasy,mother,328
fantasy,dragon,315
fantasy,come,312
fantasy,world,303
fantasy,human,301
fantasy,family,297
fantasy,attempt,297
fantasy,attack,296
fantasy,harry,296
fantasy,begin,295
fantasy,demon,290
fantasy,named,289
fantasy,fall,287
fantasy,night,286
fantasy,new,284
fantasy,house,283
fantasy,man,280
fantasy,way,271
fantasy,order,268
fantasy,magic,268
fantasy,save,265
fantasy,reveals,264
fantasy,killed,261
fantasy,son,259
fantasy,girl,258
fantasy,group,258
fantasy,turn,253
fantasy,arrives,250
fantasy,first,247
fantasy,end,239
fantasy,next,238
fantasy,jack,234
fantasy,boy,229
fantasy,body,225
fantasy,city,220
fantasy,leave,219
fantasy,set,219
fantasy,meanwhile,217
fantasy,witch,211
fantasy,wukong,209
fantasy,us,208
fantasy,battle,207
fantasy,story,207
fantasy,becomes,206
fantasy,brother,205
fantasy,white,204
fantasy,mr,203
fantasy,school,203
fantasy,woman,202
fantasy,asks,201
fantasy,show,201
fantasy,queen,201
fantasy,castle,200
fantasy,young,198
fantasy,leaf,198
fantasy,three,195
fantasy,daughter,194
fantasy,people,193
fantasy,another,192
fantasy,discovers,190
fantasy,plan,189
fantasy,run,189
fantasy,decides,187
fantasy,place,182
fantasy,peter,182
fantasy,army,182
sports,team,349
sports,game,243
sports,win,148
sports,player,146
sports,father,143
sports,play,125
sports,school,125
sports,get,123
sports,rei,118
sports,match,108
sports,new,105
sports,coach,102
sports,go,101
sports,take,93
sports,one,92
sports,make,87
sports,first,86
sports,back,85
sports,wxyz,71
sports,fight,71
sports,football,70
sports,two,69
sports,begin,69
sports,friend,69
sports,tell,69
sports,come,67
sports,time,67
sports,family,63
sports,year,62
sports,final,60
sports,day,58
sports,later,58
sports,life,57
sports,return,57
sports,however,54
sports,tournament,54
sports,help,53
sports,end,53
sports,want,53
sports,also,53
sports,see,53
sports,meet,53
sports,world,52
sports,film,51
sports,home,51
sports,–,51
sports,high,50
sports,college,49
sports,give,49
sports,championship,49
sports,race,48
sports,start,48
sports,playing,48
sports,run,46
sports,joe,46
sports,becomes,45
sports,club,44
sports,find,44
sports,state,43
sports,woman,43
sports,try,43
sports,mother,43
sports,training,43
sports,love,42
sports,join,41
sports,league,41
sports,season,41
sports,boxing,40
sports,next,40
sports,son,40
sports,manager,39
sports,show,39
sports,well,39
sports,young,38
sports,finally,38
sports,sister,38
sports,student,37
sports,wife,37
sports,winning,37
sports,turn,37
sports,england,37
sports,cricket,37
sports,hit,36
sports,alex,36
sports,shot,36
sports,due,36
sports,shōgi,36
sports,head,35
sports,baseball,34
sports,town,34
sports,decides,34
sports,last,34
sports,would,34
sports,artyom,34
sports,star,33
sports,offer,33
sports,lose,33
sports,relationship,33
sports,sport,33
sports,professional,33
horror,find,2880
horror,house,2347
horror,kill,2079
horror,one,1982
horror,go,1861
horror,back,1607
horror,tell,1569
horror,take,1556
horror,body,1555
horror,death,1471
horror,get,1333
horror,later,1309
horror,killed,1288
horror,night,1286
horror,see,1278
horror,try,1260
horror,room,1238
horror,two,1230
horror,home,1201
horror,escape,1165
horror,man,1164
horror,father,1160
horror,begin,1143
horror,friend,1140
horror,car,1090
horror,return,1075
horror,mother,1038
horror,family,1002
horror,police,993
horror,attack,987
horror,day,976
horror,help,967
horror,dr,953
horror,attempt,953
horror,also,943
horror,dead,937
horror,woman,926
horror,girl,920
horror,away,916
horror,come,896
horror,next,895
horror,group,882
horror,time,878
horror,run,870
horror,child,863
horror,film,851
horror,life,838
horror,head,821
horror,vampire,811
horror,make,795
horror,killing,779
horror,ghost,772
horror,however,763
horror,new,751
horror,wife,719
horror,murder,718
horror,year,704
horror,call,701
horror,leave,699
horror,way,695
horror,young,693
horror,daughter,683
horror,leaf,679
horror,blood,666
horror,turn,663
horror,discovers,659
horror,another,657
horror,inside,652
horror,arrives,649
horror,fall,647
horror,hand,631
horror,meanwhile,626
horror,door,620
horror,appears,601
horror,son,600
horror,michael,600
horror,meet,595
horror,old,593
horror,creature,592
horror,reveals,592
horror,first,591
horror,named,587
horror,soon,585
horror,start,584
horror,end,578
horror,hospital,575
horror,town,567
horror,mr,566
horror,spirit,558
horror,shoot,558
horror,break,552
horror,john,551
horror,david,551
horror,becomes,548
horror,three,545
horror,give,544
horror,stop,543
horror,show,542
horror,school,540
horror,say,538
historical,king,285
historical,one,246
historical,wxyz,235
historical,take,214
historical,father,204
historical,love,203
historical,army,182
historical,return,181
historical,film,180
historical,son,180
historical,later,180
historical,go,176
historical,life,175
historical,find,165
historical,family,164
historical,time,163
historical,wife,160
historical,cao,156
historical,back,153
historical,woman,149
historical,get,149
historical,kill,149
historical,however,146
historical,new,146
historical,death,146
historical,war,145
historical,two,145
historical,battle,144
historical,tell,142
historical,prince,139
historical,year,139
historical,day,139
historical,make,138
historical,young,137
historical,emperor,137
historical,order,136
historical,also,132
historical,british,125
historical,come,125
historical,meet,124
historical,killed,123
historical,men,121
historical,story,117
historical,first,115
historical,soldier,113
historical,end,110
historical,man,110
historical,brother,109
historical,give,109
historical,friend,109
historical,daughter,109
historical,help,108
historical,force,108
historical,attack,105
historical,fall,104
historical,try,102
historical,elizabeth,102
historical,see,101
historical,fight,100
historical,child,99
historical,mother,98
historical,set,98
historical,begin,97
historical,people,96
historical,kingdom,96
historical,village,95
historical,escape,94
historical,night,93
historical,away,92
historical,de,92
historical,attempt,91
historical,becomes,90
historical,asks,90
historical,refuse,89
historical,marry,88
historical,home,88
historical,plan,88
historical,marriage,88
historical,city,88
historical,meanwhile,86
historical,mary,86
historical,general,85
historical,decides,85
historical,another,84
historical,house,82
historical,leaf,81
historical,lord,79
historical,way,78
historical,’,76
historical,court,76
historical,leave,75
historical,japanese,75
historical,soon,74
historical,girl,74
historical,would,73
historical,dy,72
historical,become,71
historical,dead,70
historical,empress,70
historical,john,69
documentary,film,227
documentary,life,93
documentary,show,93
documentary,one,92
documentary,family,88
documentary,time,78
documentary,take,76
documentary,new,71
documentary,find,69
documentary,wxyz,66
documentary,band,64
documentary,go,63
documentary,two,61
documentary,also,60
documentary,get,60
documentary,year,56
documentary,mother,56
documentary,documentary,54
documentary,’,52
documentary,work,50
documentary,madonna,50
documentary,girl,49
documentary,people,48
documentary,first,48
documentary,many,47
documentary,day,46
documentary,begin,45
documentary,end,44
documentary,music,41
documentary,group,41
documentary,home,40
documentary,world,39
documentary,see,38
documentary,state,38
documentary,however,38
documentary,child,37
documentary,friend,36
documentary,song,36
documentary,back,36
documentary,later,35
documentary,three,35
documentary,interview,35
documentary,crew,35
documentary,father,34
documentary,tour,34
documentary,footage,33
documentary,scene,33
documentary,return,33
documentary,part,33
documentary,would,33
documentary,play,33
documentary,school,33
documentary,clark,33
documentary,death,32
documentary,cub,32
documentary,audience,31
documentary,camera,31
documentary,try,31
documentary,well,31
documentary,make,31
documentary,story,31
documentary,trip,31
documentary,another,30
documentary,come,30
documentary,together,29
documentary,tell,29
documentary,way,29
documentary,man,28
documentary,even,28
documentary,room,28
documentary,around,28
documentary,furnier,28
documentary,member,27
documentary,like,27
documentary,–,27
documentary,conner,27
documentary,alice,27
documentary,away,26
documentary,american,26
documentary,made,26
documentary,attack,26
documentary,including,26
documentary,deaf,26
documentary,still,26
documentary,eventually,26
documentary,brother,26
documentary,borat,26
documentary,follows,25
documentary,shot,25
documentary,set,25
documentary,playing,25
documentary,help,25
documentary,become,25
documentary,focus,25
documentary,woman,25
documentary,look,25
documentary,event,24
documentary,becomes,24
documentary,movie,24
documentary,hearing,24
serial,agent,35
serial,gang,26
serial,secret,26
serial,captain,26
serial,find,25
serial,dr,25
serial,one,25
serial,power,21
serial,order,20
serial,take,19
serial,war,19
serial,black,19
serial,island,18
serial,attempt,18
serial,earth,18
serial,plan,17
serial,plot,16
serial,however,16
serial,death,15
serial,force,15
serial,attack,15
serial,device,15
serial,new,15
serial,scorpion,15
serial,henchman,14
serial,mysterious,14
serial,man,14
serial,killed,14
serial,brother,14
serial,help,14
serial,scientist,14
serial,billy,14
serial,u,14
serial,villain,14
serial,nazi,13
serial,used,13
serial,father,13
serial,indian,13
serial,friend,13
serial,identity,13
serial,africa,13
serial,also,13
serial,american,13
serial,sheila,13
serial,spy,12
serial,use,12
serial,steal,12
serial,king,12
serial,leader,12
serial,back,12
serial,city,12
serial,government,12
serial,local,11
serial,escape,11
serial,stop,11
serial,using,11
serial,doctor,11
serial,professor,11
serial,expedition,11
serial,led,11
serial,member,11
serial,foster,11
serial,martian,11
serial,rocket,11
serial,go,10
serial,jim,10
serial,serial,10
serial,newspaper,10
serial,jeff,10
serial,control,10
serial,defeat,10
serial,murder,10
serial,world,10
serial,america,10
serial,bob,10
serial,known,10
serial,criminal,10
serial,ship,10
serial,ray,10
serial,jack,10
serial,get,10
serial,united,10
serial,flying,10
serial,purple,10
serial,henry,9
serial,men,9
serial,sent,9
serial,investigate,9
serial,gold,9
serial,end,9
serial,enemy,9
serial,discover,9
serial,first,9
serial,battle,9
serial,lost,9
serial,discovers,9
serial,hero,9
serial,marvel,9
serial,group,9
serial,set,9
mystery,find,473
mystery,police,439
mystery,one,391
mystery,murder,382
mystery,tell,282
mystery,take,275
mystery,go,272
mystery,man,267
mystery,death,265
mystery,house,258
mystery,also,253
mystery,friend,243
mystery,holmes,240
mystery,killed,231
mystery,get,229
mystery,dead,213
mystery,two,211
mystery,later,207
mystery,found,203
mystery,back,200
mystery,woman,199
mystery,room,197
mystery,night,196
mystery,help,194
mystery,mr,193
mystery,body,189
mystery,suspect,187
mystery,wife,185
mystery,day,182
mystery,time,181
mystery,kill,180
mystery,new,179
mystery,car,178
mystery,home,176
mystery,however,172
mystery,return,169
mystery,see,166
mystery,killer,163
mystery,turn,159
mystery,try,158
mystery,next,158
mystery,chan,157
mystery,case,154
mystery,life,152
mystery,family,152
mystery,meet,150
mystery,murdered,147
mystery,escape,142
mystery,detective,139
mystery,father,138
mystery,come,137
mystery,daughter,136
mystery,miss,134
mystery,another,132
mystery,attempt,132
mystery,make,131
mystery,give,130
mystery,film,129
mystery,reveals,129
mystery,away,129
mystery,tom,127
mystery,year,126
mystery,discovers,125
mystery,love,124
mystery,husband,124
mystery,watson,123
mystery,crime,123
mystery,asks,122
mystery,begin,122
mystery,call,121
mystery,money,120
mystery,arrives,118
mystery,dr,115
mystery,plan,113
mystery,sir,112
mystery,know,112
mystery,john,111
mystery,wxyz,110
mystery,visit,109
mystery,inspector,108
mystery,set,106
mystery,suicide,105
mystery,story,105
mystery,becomes,104
mystery,soon,103
mystery,martin,103
mystery,secret,102
mystery,shot,102
mystery,murderer,101
mystery,leaf,100
mystery,way,100
mystery,first,99
mystery,men,98
mystery,end,98
mystery,mansion,97
mystery,left,96
mystery,brother,95
mystery,old,95
mystery,scene,94
mystery,letter,93
romance,love,3748
romance,get,2318
romance,father,2032
romance,go,1896
romance,friend,1869
romance,life,1729
romance,tell,1720
romance,find,1629
romance,one,1610
romance,meet,1593
romance,day,1506
romance,family,1505
romance,take,1449
romance,come,1445
romance,time,1255
romance,back,1227
romance,mother,1155
romance,fall,1109
romance,also,1098
romance,two,1081
romance,see,1067
romance,make,1051
romance,girl,1028
romance,later,1011
romance,home,999
romance,marriage,972
romance,house,956
romance,try,952
romance,story,925
romance,married,911
romance,return,885
romance,man,883
romance,however,872
romance,son,858
romance,start,838
romance,year,838
romance,want,838
romance,end,836
romance,’,836
romance,daughter,834
romance,marry,834
romance,film,784
romance,help,782
romance,asks,770
romance,decides,755
romance,new,747
romance,away,744
romance,know,741
romance,raj,713
romance,give,696
romance,parent,695
romance,leaf,676
romance,relationship,670
romance,woman,657
romance,work,647
romance,money,646
romance,police,644
romance,brother,637
romance,wife,633
romance,way,625
romance,first,620
romance,together,618
romance,kill,617
romance,leave,612
romance,night,610
romance,young,604
romance,begin,583
romance,next,575
romance,soon,569
romance,becomes,566
romance,wedding,564
romance,finally,555
romance,sister,535
romance,another,528
romance,rahul,523
romance,village,522
romance,run,522
romance,turn,514
romance,plan,514
romance,would,512
romance,call,511
romance,meanwhile,509
romance,child,489
romance,feeling,477
romance,college,474
romance,say,471
romance,like,469
romance,become,464
romance,job,457
romance,still,449
romance,husband,448
romance,school,442
romance,death,436
romance,show,431
romance,even,430
romance,place,420
romance,never,420
romance,hospital,418
romance,car,417
romance,eventually,414
war,german,1025
war,war,810
war,soldier,670
war,men,662
war,one,594
war,japanese,592
war,american,552
war,officer,537
war,back,493
war,take,489
war,attack,486
war,two,460
war,army,442
war,killed,441
war,order,437
war,british,437
war,return,421
war,find,414
war,force,409
war,wxyz,402
war,captain,396
war,mission,389
war,go,374
war,escape,340
war,later,334
war,enemy,333
war,group,324
war,tell,320
war,day,319
war,first,313
war,get,307
war,make,303
war,however,300
war,camp,297
war,film,289
war,new,288
war,friend,287
war,aircraft,280
war,crew,279
war,ship,276
war,time,275
war,u,274
war,also,272
war,pilot,270
war,general,269
war,commander,268
war,battle,264
war,major,262
war,kill,260
war,shot,257
war,wounded,251
war,fire,250
war,lieutenant,250
war,life,249
war,home,241
war,air,240
war,colonel,239
war,sergeant,238
war,attempt,237
war,world,236
war,prisoner,234
war,begin,232
war,three,230
war,try,229
war,see,228
war,come,227
war,man,225
war,unit,225
war,command,224
war,end,221
war,troop,215
war,young,212
war,help,208
war,family,208
war,base,208
war,father,204
war,way,204
war,another,199
war,away,197
war,line,196
war,wife,196
war,soon,195
war,meet,194
war,love,194
war,next,193
war,plan,193
war,night,193
war,leave,187
war,gun,186
war,bomb,185
war,son,185
war,sent,184
war,death,184
war,marine,184
war,john,183
war,give,180
war,train,178
war,von,176
war,state,175
war,military,175
spy,bond,578
spy,agent,244
spy,escape,155
spy,kill,148
spy,one,135
spy,killed,120
spy,find,114
spy,meet,112
spy,go,112
spy,british,107
spy,back,100
spy,take,99
spy,plan,93
spy,however,92
spy,tell,90
spy,time,87
spy,two,85
spy,new,85
spy,war,82
spy,later,81
spy,attempt,81
spy,david,81
spy,german,79
spy,also,79
spy,car,77
spy,mission,74
spy,spy,71
spy,reveals,69
spy,return,69
spy,power,68
spy,world,67
spy,make,67
spy,get,66
spy,order,66
spy,shirou,66
spy,man,63
spy,attack,63
spy,secret,62
spy,death,60
spy,soviet,60
spy,try,60
spy,bomb,60
spy,men,59
spy,force,59
spy,give,57
spy,using,57
spy,see,56
spy,help,56
spy,captured,55
spy,away,54
spy,american,53
spy,intelligence,53
spy,head,51
spy,day,51
spy,flint,51
spy,room,49
spy,team,49
spy,palmer,49
spy,information,48
spy,first,48
spy,assassin,48
spy,mi,48
spy,sent,47
spy,london,47
spy,arrives,47
spy,dr,46
spy,quiller,46
spy,police,45
spy,home,44
spy,love,44
spy,discovers,44
spy,film,43
spy,friend,43
spy,fight,43
spy,named,43
spy,group,42
spy,year,42
spy,control,42
spy,base,42
spy,battle,42
spy,u,41
spy,woman,41
spy,shoot,41
spy,city,41
spy,hotel,41
