Genre,Words,Counts
western,town,1144
western,men,940
western,take,683
western,back,672
western,one,671
western,kill,636
western,man,577
western,ranch,564
western,horse,544
western,find,528
western,ride,523
western,killed,519
western,go,517
western,gang,515
western,return,502
western,two,495
western,get,489
western,gun,482
western,sheriff,478
western,tell,476
western,indian,473
western,shoot,470
western,father,470
western,brother,432
western,help,400
western,try,396
western,woman,394
western,gold,391
western,new,387
western,come,381
western,john,380
western,gene,376
western,train,368
western,friend,355
western,money,352
western,son,340
western,cattle,330
western,shot,324
western,make,321
western,way,319
western,also,312
western,later,311
western,escape,306
western,time,305
western,love,302
western,away,301
western,life,298
western,outlaw,297
western,old,293
western,wife,292
western,leave,289
western,war,281
western,see,279
western,fight,276
western,jim,273
western,give,270
western,order,265
western,saloon,265
western,dead,263
western,wagon,263
western,attack,261
western,meet,258
western,want,258
western,billy,258
western,daughter,256
western,posse,256
western,end,254
western,however,254
western,day,254
western,tom,254
western,home,251
western,run,251
western,arrives,249
western,turn,249
western,bill,249
western,army,247
western,land,245
western,decides,243
western,apache,239
western,plan,238
western,set,235
western,leaf,235
western,young,235
western,death,233
western,killing,226
western,fort,225
western,jack,224
western,wxyz,222
western,begin,219
western,three,219
western,night,218
western,offer,218
western,local,217
western,year,216
western,marshal,216
western,named,215
western,family,213
western,attempt,212
western,hand,211
western,texas,208
western,head,207
western,first,207
western,another,205
western,rancher,200
western,group,200
western,next,197
western,join,195
western,along,193
western,bank,191
western,west,190
western,refuse,190
western,soon,187
western,cowboy,186
western,robbery,184
western,know,184
western,ben,183
western,stop,182
western,boy,182
western,former,180
western,work,179
western,show,178
western,owner,178
western,joe,178
western,behind,178
western,kid,177
western,murder,176
western,wounded,175
western,well,174
western,mexico,171
western,city,170
western,becomes,168
western,force,167
western,jail,167
western,jeff,165
western,stagecoach,165
western,chief,164
western,soldier,164
western,johnny,164
western,meanwhile,163
western,james,163
western,cole,161
western,dan,160
western,mexican,159
western,fall,158
western,girl,158
western,learns,158
western,left,157
western,deputy,157
western,cavalry,154
western,territory,154
western,lead,152
western,american,152
western,morgan,152
western,fire,151
western,captain,149
western,george,149
western,job,148
western,’,147
western,house,147
western,martin,147
western,stay,146
western,camp,146
western,jake,146
western,u,145
western,rescue,144
western,would,143
western,sam,143
western,mine,142
western,child,141
western,say,141
western,bandit,138
western,rifle,138
western,leaving,138
western,discovers,138
western,asks,138
western,bob,138
western,officer,137
western,frank,137
western,husband,137
western,together,136
western,keep,136
western,eventually,132
western,save,131
western,led,131
western,finally,131
western,others,130
western,hired,130
western,battle,130
western,small,129
western,law,128
western,break,128
western,last,128
western,drive,128
western,shooting,128
western,mary,127
western,party,127
western,agrees,127
western,claim,127
western,state,126
western,call,126
western,judge,126
western,doc,126
western,instead,125
western,confederate,124
western,film,123
western,jane,123
western,arrive,123
western,steal,123
western,must,123
western,arrest,122
western,stolen,121
western,even,121
western,matt,120
western,taken,119
western,mother,119
western,though,119
western,railroad,118
western,become,118
western,trail,118
western,start,118
western,jesse,118
western,still,117
western,union,117
western,buck,116
western,settler,116
western,water,115
western,lee,115
western,upon,115
western,including,115
western,side,114
western,reveals,114
western,townspeople,114
western,despite,114
western,ambush,114
western,revenge,113
western,body,113
western,good,113
western,company,112
western,place,112
western,river,112
western,henry,111
western,mr,111
western,white,111
western,partner,111
western,roy,111
western,charlie,111
western,general,110
western,murdered,109
western,trying,109
western,put,109
western,desert,108
western,little,108
western,gunfight,108
western,wyatt,108
western,capture,107
western,stage,106
western,without,106
western,name,106
western,prison,105
western,big,105
western,several,104
western,catch,104
western,steve,103
western,marry,103
western,forced,102
western,face,102
western,dy,102
western,colonel,102
western,people,101
western,mountain,100
western,sends,100
western,sent,100
western,member,100
western,robert,100
western,custer,100
western,long,99
western,across,99
western,leader,99
western,taking,99
western,tex,99
western,draw,99
western,free,98
western,sister,98
western,travel,98
western,gunman,98
western,business,97
western,bring,96
western,following,96
western,like,96
western,harry,95
western,civil,95
western,much,95
western,track,94
western,whose,94
western,buy,94
western,wound,94
western,chris,94
western,encounter,94
western,hold,93
western,california,93
western,story,93
western,rustler,92
western,captured,92
western,troop,91
western,around,90
western,never,90
western,manages,90
western,clint,90
western,going,89
western,realizes,89
western,married,89
western,herd,89
western,rest,89
western,sell,88
western,let,88
western,able,88
western,arm,88
western,alone,88
western,right,87
western,telling,87
western,killer,87
western,wade,87
western,belief,86
western,chance,86
western,use,85
western,reach,84
western,part,84
western,rob,83
western,william,83
western,major,83
western,colorado,83
western,gambler,83
western,robber,83
western,black,83
western,adam,83
western,called,82
western,farmer,82
western,san,82
western,open,81
western,border,81
western,need,81
western,working,81
western,search,81
western,point,81
western,red,80
western,line,79
western,band,79
western,nearby,79
western,arizona,79
western,ruth,79
western,morning,79
western,smith,79
western,tribe,78
western,burn,78
western,found,78
western,prisoner,78
western,hire,78
western,clay,78
western,win,77
western,wealthy,76
western,rose,76
western,looking,76
western,large,76
western,explains,76
western,grant,76
western,office,75
western,government,75
western,pay,75
western,visit,75
western,riding,75
western,knowing,75
western,look,74
western,room,74
western,real,74
western,although,74
western,wild,74
western,ranger,74
western,scout,74
western,supply,74
western,crime,73
western,known,73
western,kansa,73
western,area,73
western,cooper,73
western,peace,73
western,bullet,73
western,logan,73
western,passenger,72
western,charge,72
western,bull,72
western,decide,72
western,lawman,72
western,watch,72
western,hope,71
western,he,71
western,using,71
western,interest,71
western,younger,71
western,many,71
western,maria,71
western,lost,70
western,cheyenne,70
western,remaining,70
western,hunter,70
western,rio,70
western,car,69
western,stranger,69
western,final,69
western,follows,69
western,throw,69
western,walk,69
western,quickly,68
western,arrested,68
western,confronts,68
western,hotel,68
western,actually,68
western,chase,68
western,justice,68
western,doesnt,68
western,near,67
western,pull,67
western,johnson,67
western,douglas,67
western,immediately,67
western,trial,67
western,station,66
western,dying,66
western,attacked,66
western,settle,66
western,farm,66
western,discover,66
western,change,66
western,continue,66
western,talk,66
western,henchman,66
western,agent,65
western,east,65
western,hiding,65
western,promise,65
western,martha,65
western,past,65
western,paul,65
western,dave,65
western,brings,64
western,secret,64
western,hang,64
western,post,64
western,second,64
western,dr,64
western,comanche,64
western,four,63
western,weapon,63
western,helen,63
western,returning,63
western,brown,63
western,eye,63
western,move,63
western,insists,63
western,knife,63
western,frog,63
western,outside,63
western,intends,63
western,shootout,62
western,hide,62
western,fighting,62
western,late,62
western,reward,62
western,bounty,62
western,learn,62
western,word,62
western,wanted,62
western,ann,62
western,uncle,62
western,jo,62
western,carrying,61
western,valley,61
western,letter,61
western,among,61
western,united,61
western,convinces,61
western,getting,61
western,carter,61
western,shipment,61
western,bar,61
western,warns,61
western,sergeant,61
western,mike,61
western,garrett,61
western,thing,60
western,arrival,60
western,western,60
western,everyone,60
western,identity,60
western,raid,60
western,involved,60
western,thief,60
western,deal,60
western,accepts,60
western,showdown,60
western,doctor,60
comedy,get,7766
comedy,find,6371
comedy,go,6069
comedy,one,5674
comedy,take,5451
comedy,tell,5049
comedy,friend,4985
comedy,back,4820
comedy,love,4734
comedy,new,4557
comedy,two,4539
comedy,father,4362
comedy,make,4021
comedy,life,3937
comedy,day,3897
comedy,home,3867
comedy,time,3792
comedy,family,3651
comedy,house,3559
comedy,also,3541
comedy,try,3451
comedy,come,3411
comedy,meet,3288
comedy,end,3279
comedy,see,3257
comedy,man,3242
comedy,money,3228
comedy,later,3226
comedy,film,3223
comedy,however,3202
comedy,return,3100
comedy,help,3100
comedy,woman,2971
comedy,mother,2916
comedy,wife,2815
comedy,girl,2797
comedy,police,2768
comedy,give,2749
comedy,show,2735
comedy,car,2679
comedy,work,2671
comedy,night,2647
comedy,want,2569
comedy,first,2530
comedy,begin,2485
comedy,decides,2483
comedy,way,2462
comedy,school,2448
comedy,next,2404
comedy,away,2359
comedy,plan,2350
comedy,attempt,2327
comedy,year,2278
comedy,job,2249
comedy,run,2248
comedy,mr,2192
comedy,fall,2187
comedy,turn,2151
comedy,daughter,2123
comedy,leaf,2087
comedy,start,2084
comedy,call,2066
comedy,becomes,2060
comedy,son,2045
comedy,another,1991
comedy,party,1978
comedy,child,1944
comedy,meanwhile,1935
comedy,leave,1902
comedy,asks,1871
comedy,together,1870
comedy,story,1860
comedy,young,1852
comedy,’,1804
comedy,escape,1800
comedy,finally,1793
comedy,brother,1782
comedy,named,1769
comedy,jack,1758
comedy,boy,1756
comedy,three,1747
comedy,soon,1734
comedy,men,1731
comedy,married,1707
comedy,eventually,1688
comedy,kill,1665
comedy,order,1652
comedy,relationship,1643
comedy,arrives,1638
comedy,become,1625
comedy,room,1595
comedy,say,1593
comedy,reveals,1591
comedy,head,1587
comedy,town,1580
comedy,like,1575
comedy,john,1564
comedy,still,1555
comedy,old,1533
comedy,set,1515
comedy,know,1512
comedy,break,1504
comedy,parent,1504
comedy,fight,1500
comedy,wedding,1497
comedy,team,1493
comedy,even,1485
comedy,marry,1479
comedy,husband,1463
comedy,marriage,1437
comedy,play,1435
comedy,local,1414
comedy,discovers,1393
comedy,city,1388
comedy,place,1385
comedy,would,1382
comedy,well,1381
comedy,group,1365
comedy,along,1329
comedy,offer,1310
comedy,much,1296
comedy,win,1280
comedy,agrees,1271
comedy,stop,1260
comedy,hotel,1254
comedy,going,1250
comedy,sister,1247
comedy,game,1238
comedy,york,1233
comedy,learns,1227
comedy,company,1222
comedy,visit,1212
comedy,realizes,1206
comedy,instead,1203
comedy,keep,1189
comedy,real,1187
comedy,refuse,1176
comedy,apartment,1170
comedy,death,1168
comedy,couple,1155
comedy,left,1154
comedy,thing,1145
comedy,george,1143
comedy,around,1141
comedy,people,1140
comedy,mary,1139
comedy,getting,1137
comedy,trying,1132
comedy,stay,1129
comedy,bill,1127
comedy,move,1126
comedy,since,1119
comedy,leaving,1116
comedy,business,1116
comedy,name,1098
comedy,due,1093
comedy,movie,1092
comedy,never,1090
comedy,best,1082
comedy,without,1077
comedy,hand,1076
comedy,wxyz,1069
comedy,joe,1067
comedy,girlfriend,1064
comedy,put,1064
comedy,good,1062
comedy,last,1060
comedy,decide,1038
comedy,dr,1031
comedy,though,1029
comedy,despite,1027
comedy,lead,1020
comedy,think,1017
comedy,scene,1013
comedy,officer,1010
comedy,harry,998
comedy,arrive,994
comedy,sex,990
comedy,save,990
comedy,student,990
comedy,everyone,988
comedy,body,988
comedy,world,987
comedy,need,982
comedy,including,975
comedy,drive,974
comedy,killed,974
comedy,tom,970
comedy,upon,969
comedy,hospital,967
comedy,state,963
comedy,michael,963
comedy,big,960
comedy,peter,959
comedy,baby,959
comedy,several,956
comedy,office,953
comedy,former,950
comedy,pay,947
comedy,must,934
comedy,bos,934
comedy,charlie,933
comedy,train,933
comedy,making,925
comedy,feeling,921
comedy,look,920
comedy,morning,919
comedy,gang,915
comedy,taking,915
comedy,accidentally,913
comedy,agent,913
comedy,actually,910
comedy,join,907
comedy,steal,903
comedy,let,898
comedy,mike,896
comedy,live,890
comedy,taken,889
comedy,david,887
comedy,high,885
comedy,date,876
comedy,open,873
comedy,paul,872
comedy,college,871
comedy,frank,871
comedy,talk,867
comedy,called,867
comedy,using,866
comedy,working,863
comedy,part,858
comedy,manages,856
comedy,nick,853
comedy,belief,851
comedy,change,850
comedy,doesnt,847
comedy,bob,837
comedy,made,835
comedy,fire,835
comedy,living,834
comedy,jimmy,834
comedy,kiss,832
comedy,station,830
comedy,owner,830
comedy,kid,825
comedy,club,823
comedy,attack,816
comedy,james,814
comedy,member,814
comedy,dance,806
comedy,dream,805
comedy,hit,800
comedy,dog,799
comedy,dinner,794
comedy,sam,792
comedy,following,787
comedy,behind,784
comedy,long,781
comedy,dead,781
comedy,secret,779
comedy,buy,776
comedy,bank,775
comedy,force,775
comedy,use,774
comedy,meeting,769
comedy,ben,769
comedy,king,768
comedy,telling,767
comedy,little,765
comedy,boyfriend,764
comedy,shoot,763
comedy,found,759
comedy,chase,754
comedy,jerry,753
comedy,henry,751
comedy,gun,751
comedy,village,747
comedy,max,747
comedy,walk,743
comedy,act,743
comedy,although,743
comedy,doctor,741
comedy,phone,739
comedy,happy,736
comedy,small,734
comedy,murder,732
comedy,store,732
comedy,star,731
comedy,discover,730
comedy,cause,729
comedy,could,728
comedy,he,728
comedy,able,728
comedy,many,726
comedy,whose,726
comedy,book,724
comedy,problem,723
comedy,trip,723
comedy,explains,721
comedy,feel,719
comedy,four,718
comedy,final,711
comedy,american,710
comedy,convinces,710
comedy,robert,706
comedy,deal,706
comedy,revealed,705
comedy,quickly,702
comedy,encounter,701
comedy,lady,701
comedy,forced,700
comedy,outside,698
comedy,wealthy,694
comedy,arrested,691
comedy,given,690
comedy,uncle,689
comedy,inside,687
comedy,face,686
comedy,throw,684
comedy,catch,682
comedy,invite,680
comedy,door,673
comedy,idea,672
comedy,race,671
comedy,–,671
comedy,news,671
comedy,appears,669
comedy,land,669
comedy,chance,668
comedy,front,666
comedy,us,665
comedy,affair,665
comedy,heart,662
comedy,billy,662
comedy,bar,661
comedy,true,661
comedy,right,660
comedy,case,659
comedy,steve,657
comedy,result,655
comedy,rescue,654
comedy,claim,654
comedy,street,649
comedy,lost,649
comedy,guy,647
comedy,immediately,645
comedy,miss,645
comedy,month,645
comedy,others,639
comedy,unable,637
comedy,war,635
comedy,seeing,633
comedy,accepts,632
comedy,sent,632
comedy,letter,632
comedy,enough,630
comedy,drug,629
comedy,sell,629
comedy,second,628
comedy,told,627
comedy,shot,626
comedy,share,623
comedy,close,621
comedy,situation,619
comedy,partner,619
comedy,point,618
comedy,travel,616
comedy,truth,615
comedy,rest,614
comedy,event,613
comedy,causing,612
comedy,hope,610
comedy,ship,609
comedy,larry,608
comedy,everything,607
comedy,character,606
comedy,restaurant,606
comedy,danny,604
comedy,rich,601
comedy,interest,596
comedy,band,596
comedy,kevin,596
comedy,care,595
comedy,trouble,594
comedy,charles,591
comedy,song,591
comedy,tony,588
comedy,fact,586
comedy,informs,586
comedy,richard,585
comedy,prison,583
comedy,earlier,580
comedy,seen,578
comedy,watch,577
comedy,saying,576
comedy,free,576
comedy,jane,576
comedy,sends,575
comedy,building,575
comedy,career,573
comedy,search,571
comedy,adam,570
comedy,follows,569
comedy,learn,569
comedy,van,567
comedy,johnny,566
comedy,bring,565
comedy,person,564
comedy,dave,563
comedy,manager,560
comedy,spend,560
comedy,london,560
comedy,every,560
comedy,looking,559
comedy,country,558
comedy,alone,553
comedy,eddie,551
comedy,confronts,550
comedy,jim,548
comedy,really,546
comedy,captain,545
comedy,ride,544
comedy,caught,542
comedy,shop,542
comedy,mark,542
comedy,class,540
comedy,plot,538
comedy,week,536
comedy,wish,535
comedy,believe,532
comedy,past,530
comedy,demand,529
comedy,playing,529
comedy,hire,528
comedy,large,527
comedy,promise,526
comedy,stolen,525
comedy,scott,525
comedy,already,523
comedy,black,520
comedy,successful,519
comedy,giving,517
comedy,detective,516
comedy,army,516
comedy,ray,516
comedy,across,515
comedy,drunk,514
comedy,bobby,514
comedy,kate,513
comedy,ghost,513
comedy,pair,512
comedy,identity,512
comedy,power,509
comedy,crime,508
comedy,guard,508
comedy,present,507
comedy,reach,507
comedy,realize,505
comedy,series,505
comedy,suddenly,505
comedy,angry,502
comedy,park,502
comedy,pick,502
comedy,used,500
comedy,receives,499
comedy,bed,499
comedy,board,499
comedy,tommy,499
comedy,jail,496
comedy,brings,495
comedy,insists,495
comedy,number,495
comedy,chris,495
comedy,better,494
comedy,mistake,494
comedy,president,494
comedy,divorce,493
comedy,suicide,493
comedy,arrest,492
comedy,horse,492
comedy,hide,490
comedy,form,489
comedy,admits,489
comedy,crew,489
comedy,pregnant,488
comedy,player,487
comedy,late,486
comedy,accident,485
comedy,walter,485
comedy,died,484
comedy,side,484
comedy,always,484
comedy,hold,483
comedy,realizing,483
comedy,something,483
comedy,convince,480
comedy,killing,480
comedy,maggie,479
comedy,role,479
comedy,chief,478
comedy,guest,477
action,kill,3387
action,one,2680
action,police,2582
action,get,2522
action,find,2488
action,take,2382
action,father,1993
action,go,1958
action,escape,1876
action,killed,1812
action,tell,1784
action,also,1650
action,back,1632
action,help,1623
action,two,1606
action,fight,1593
action,life,1584
action,friend,1574
action,later,1499
action,love,1467
action,brother,1440
action,meet,1431
action,men,1411
action,son,1374
action,family,1368
action,come,1362
action,time,1351
action,death,1334
action,man,1317
action,however,1294
action,make,1276
action,try,1267
action,day,1266
action,return,1162
action,car,1147
action,gang,1116
action,officer,1097
action,plan,1071
action,money,1069
action,attempt,1053
action,team,1046
action,give,1031
action,new,1026
action,house,1015
action,order,1001
action,end,989
action,attack,977
action,away,970
action,year,961
action,daughter,957
action,home,947
action,killing,944
action,meanwhile,940
action,force,919
action,see,916
action,fall,901
action,group,901
action,wife,900
action,film,885
action,reveals,881
action,’,880
action,mother,876
action,way,864
action,save,861
action,want,834
action,decides,814
action,shoot,808
action,girl,805
action,people,796
action,arrives,767
action,start,762
action,city,761
action,named,754
action,know,752
action,first,749
action,begin,749
action,another,746
action,agent,745
action,run,731
action,call,719
action,hand,719
action,story,714
action,bond,713
action,set,705
action,work,703
action,head,699
action,sister,684
action,next,684
action,village,679
action,leave,675
action,murder,672
action,turn,665
action,asks,659
action,leaf,659
action,night,655
action,along,639
action,place,639
action,local,638
action,soon,631
action,gun,619
action,drug,614
action,dead,612
action,child,608
action,stop,606
action,member,605
action,john,601
action,rescue,594
action,finally,594
action,manages,590
action,shot,589
action,three,579
action,lead,579
action,young,578
action,would,577
action,train,574
action,using,559
action,becomes,558
action,woman,556
action,henchman,555
action,eventually,552
action,revealed,551
action,refuse,547
action,show,545
action,leader,539
action,fire,534
action,revenge,529
action,crime,527
action,due,526
action,still,520
action,jack,518
action,battle,516
action,become,513
action,hospital,513
action,mission,507
action,behind,506
action,singh,505
action,former,500
action,army,498
action,scene,483
action,well,482
action,us,482
action,king,481
action,bomb,480
action,body,478
action,vijay,477
action,case,474
action,break,474
action,inspector,474
action,power,472
action,criminal,472
action,discovers,471
action,taken,471
action,several,470
action,world,466
action,say,459
action,ship,455
action,prison,455
action,last,454
action,arrive,453
action,learns,452
action,terrorist,451
action,like,450
action,school,449
action,leaving,449
action,state,448
action,arjun,448
action,old,445
action,arrest,445
action,boy,445
action,name,443
action,chase,441
action,join,437
action,agrees,435
action,job,430
action,left,422
action,war,418
action,use,417
action,instead,416
action,guard,416
action,secret,415
action,soldier,414
action,wxyz,413
action,upon,406
action,station,406
action,arrested,404
action,town,401
action,together,397
action,parent,396
action,real,395
action,face,395
action,defeat,394
action,including,391
action,even,391
action,reach,391
action,realizes,390
action,though,389
action,steal,384
action,building,384
action,able,382
action,sent,381
action,weapon,381
action,taking,380
action,working,380
action,since,379
action,marriage,378
action,drive,377
action,u,375
action,ravi,372
action,trying,371
action,offer,369
action,control,369
action,led,368
action,sends,367
action,dy,366
action,raja,366
action,minister,365
action,cop,364
action,visit,361
action,keep,360
action,attacked,359
action,must,359
action,crew,356
action,uncle,355
action,jail,354
action,room,354
action,found,354
action,captured,351
action,deal,351
action,person,351
action,capture,350
action,khan,350
action,actually,348
action,married,348
action,party,347
action,called,347
action,student,346
action,put,346
action,frank,345
action,open,343
action,inside,341
action,master,341
action,raju,341
action,krishna,340
action,track,339
action,gangster,339
action,rest,338
action,alive,336
action,free,333
action,around,333
action,encounter,333
action,operation,332
action,many,332
action,business,331
action,hostage,331
action,ram,331
action,government,330
action,driver,330
action,others,329
action,unable,327
action,without,327
action,made,327
action,forced,325
action,race,325
action,lee,325
action,movie,325
action,bring,324
action,stay,324
action,max,324
action,part,323
action,security,323
action,captain,321
action,destroy,321
action,land,321
action,good,320
action,despite,320
action,hit,320
action,bank,319
action,marry,317
action,let,317
action,second,317
action,final,317
action,getting,316
action,kidnapped,315
action,identity,315
action,goon,314
action,truck,313
action,phone,312
action,win,310
action,bos,310
action,meeting,309
action,beat,309
action,past,308
action,helicopter,305
action,company,304
action,black,303
action,shiva,303
action,girlfriend,302
action,informs,301
action,explains,300
action,catch,300
action,action,300
action,following,300
action,dr,299
action,truth,299
action,look,298
action,given,298
action,mr,298
action,charlie,298
action,killer,297
action,information,295
action,long,295
action,michael,294
action,travel,293
action,location,292
action,plane,291
action,college,291
action,live,291
action,known,290
action,partner,289
action,jimmy,289
action,search,289
action,causing,289
action,never,289
action,shankar,289
action,cause,288
action,going,288
action,confronts,286
action,process,285
action,form,285
action,much,285
action,corrupt,284
action,could,283
action,four,283
action,everyone,282
action,temple,281
action,assassin,280
action,remaining,280
action,ajay,277
action,throw,275
action,arm,275
action,game,275
action,raj,275
action,witness,274
action,chief,273
action,india,272
action,hold,271
action,earlier,270
action,decide,270
action,front,270
action,heart,269
action,murdered,269
action,making,268
action,close,267
action,used,266
action,cia,266
action,evidence,265
action,move,265
action,thing,264
action,entire,264
action,kumar,263
action,water,262
action,fighting,260
action,right,260
action,contact,260
action,hotel,260
action,island,259
action,release,259
action,crash,258
action,demand,256
action,injured,255
action,doctor,254
action,enters,253
action,point,250
action,nick,250
action,seeing,250
action,american,249
action,husband,249
action,commissioner,249
action,human,249
action,discover,248
action,joe,248
action,office,248
action,top,248
action,appears,247
action,result,247
action,outside,247
action,exchange,247
action,living,246
action,true,246
action,towards,246
action,promise,246
action,knowing,246
action,fbi,245
action,kong,245
action,event,244
action,need,244
action,bhai,243
action,street,242
action,van,241
action,incident,241
action,hong,241
action,change,240
action,accepts,240
action,baby,240
action,side,240
action,jai,240
action,belief,239
action,younger,239
action,villager,236
action,rao,236
action,enemy,235
action,general,235
action,across,235
action,lost,235
action,accident,235
action,wong,235
action,caught,234
action,small,233
action,detective,233
action,base,232
action,whose,232
action,within,232
action,suicide,231
action,wounded,230
action,white,230
action,die,228
action,follows,228
action,lord,227
action,united,227
action,alex,227
action,charge,226
action,training,225
action,suddenly,225
action,relationship,224
action,told,223
action,prisoner,222
action,chinese,222
action,sword,221
action,eye,221
action,present,220
action,james,220
action,large,220
action,tiger,219
action,danny,219
action,pay,218
action,doesnt,218
action,bar,218
action,stolen,217
action,jake,217
action,seek,216
action,rival,216
action,released,216
action,held,216
action,red,216
action,onto,215
action,claim,215
action,area,214
action,receives,214
action,although,213
action,threatens,213
action,leading,212
action,situation,212
action,apartment,212
action,high,212
action,challenge,212
action,karan,212
action,thug,211
action,think,210
action,protect,209
action,blood,209
action,telling,209
action,big,208
action,play,208
action,tom,206
action,nearby,206
action,reddy,206
action,owner,205
action,quickly,205
action,giving,205
action,sam,205
action,learn,204
action,chance,204
action,saying,204
action,major,204
action,babu,204
action,indian,203
action,diamond,203
action,memory,203
action,alone,202
action,suspect,202
action,flee,202
action,board,201
action,wedding,201
action,safe,201
action,five,200
action,system,200
action,involved,199
action,special,199
action,scott,199
action,kid,197
crime,police,2095
crime,get,1363
crime,kill,1354
crime,one,1338
crime,find,1326
crime,go,1246
crime,take,1209
crime,money,1105
crime,tell,1053
crime,man,989
crime,two,925
crime,car,919
crime,murder,914
crime,gang,877
crime,back,869
crime,life,838
crime,killed,812
crime,friend,800
crime,later,785
crime,home,773
crime,wife,729
crime,house,722
crime,men,714
crime,also,710
crime,new,702
crime,death,684
crime,father,682
crime,escape,676
crime,try,658
crime,help,655
crime,return,652
crime,time,651
crime,make,644
crime,shoot,640
crime,meet,637
crime,gun,626
crime,however,625
crime,day,603
crime,crime,599
crime,brother,594
crime,plan,592
crime,give,590
crime,come,579
crime,family,578
crime,away,550
crime,son,536
crime,see,533
crime,woman,527
crime,attempt,522
crime,prison,521
crime,officer,521
crime,film,517
crime,turn,516
crime,end,516
crime,call,515
crime,another,511
crime,year,508
crime,case,506
crime,drug,506
crime,night,487
crime,work,486
crime,criminal,479
crime,dead,477
crime,begin,475
crime,daughter,472
crime,run,467
crime,young,453
crime,love,452
crime,detective,452
crime,asks,452
crime,order,449
crime,want,448
crime,bank,436
crime,becomes,432
crime,shot,425
crime,frank,425
crime,decides,421
crime,next,419
crime,killing,418
crime,’,417
crime,way,416
crime,leave,416
crime,leaf,411
crime,john,404
crime,joe,402
crime,job,398
crime,reveals,394
crime,gangster,392
crime,robbery,383
crime,body,383
crime,visit,379
crime,first,373
crime,member,371
crime,know,370
crime,set,369
crime,arrives,369
crime,soon,367
crime,named,367
crime,found,366
crime,jack,366
crime,mother,364
crime,local,363
crime,nick,357
crime,three,356
crime,meanwhile,355
crime,bos,351
crime,refuse,350
crime,killer,348
crime,agent,343
crime,child,336
crime,room,336
crime,jimmy,335
crime,girl,332
crime,apartment,332
crime,say,329
crime,story,324
crime,wxyz,322
crime,show,321
crime,city,315
crime,force,314
crime,start,314
crime,head,314
crime,would,312
crime,boy,306
crime,fall,306
crime,eventually,304
crime,scene,304
crime,suspect,301
crime,partner,298
crime,arrested,295
crime,johnny,295
crime,cop,292
crime,offer,291
crime,former,290
crime,business,289
crime,lead,289
crime,arrest,288
crime,harry,288
crime,hand,286
crime,tom,285
crime,break,283
crime,fight,283
crime,evidence,280
crime,together,280
crime,drive,280
crime,learns,278
crime,become,277
crime,steal,276
crime,agrees,275
crime,discovers,272
crime,old,272
crime,well,271
crime,deal,269
crime,place,267
crime,husband,266
crime,hospital,266
crime,left,264
crime,town,262
crime,along,260
crime,team,260
crime,michael,259
crime,still,257
crime,several,256
crime,ray,254
crime,pay,253
crime,group,252
crime,leaving,249
crime,girlfriend,248
crime,stop,244
crime,bill,243
crime,realizes,243
crime,murdered,241
crime,office,241
crime,taken,240
crime,name,239
crime,arrive,239
crime,using,239
crime,people,238
crime,inspector,238
crime,put,237
crime,club,236
crime,working,236
crime,instead,235
crime,behind,235
crime,station,235
crime,york,234
crime,tony,233
crime,manages,231
crime,state,230
crime,involved,229
crime,hotel,229
crime,eddie,228
crime,mr,227
crime,even,226
crime,fire,226
crime,attack,226
crime,jail,225
crime,train,224
crime,sister,224
crime,phone,222
crime,let,220
crime,hit,220
crime,stolen,217
crime,sam,217
crime,real,216
crime,street,215
crime,finally,214
crime,david,212
crime,keep,211
crime,school,208
crime,since,206
crime,investigation,206
crime,outside,205
crime,like,203
crime,track,202
crime,due,202
crime,upon,201
crime,leader,201
crime,chase,201
crime,much,200
crime,last,200
crime,information,200
crime,including,200
crime,revealed,197
crime,fbi,197
crime,party,196
crime,million,196
crime,look,196
crime,without,195
crime,part,194
crime,never,194
crime,trying,194
crime,meeting,193
crime,diamond,192
crime,jim,192
crime,paul,192
crime,confronts,191
crime,relationship,191
crime,witness,191
crime,ho,190
crime,though,189
crime,charlie,188
crime,george,187
crime,charge,187
crime,black,186
crime,face,185
crime,guard,185
crime,sent,183
crime,open,182
crime,going,181
crime,revenge,181
crime,victim,181
crime,suicide,180
crime,save,180
crime,good,180
crime,truck,180
crime,could,180
crime,pull,178
crime,owner,177
crime,driver,177
crime,operation,176
crime,stay,176
crime,use,175
crime,big,174
crime,london,174
crime,hostage,174
crime,around,173
crime,dy,172
crime,lee,172
crime,released,172
crime,caught,171
crime,inside,171
crime,safe,170
crime,demand,170
crime,security,170
crime,undercover,169
crime,mike,168
crime,rob,167
crime,point,167
crime,company,167
crime,used,167
crime,able,166
crime,bar,166
crime,lawyer,165
crime,dealer,165
crime,van,164
crime,steve,164
crime,despite,164
crime,must,163
crime,belief,163
crime,richard,161
crime,explains,161
crime,move,161
crime,exchange,160
crime,taking,160
crime,mob,160
crime,war,159
crime,cash,159
crime,following,158
crime,heist,158
crime,claim,158
crime,search,158
crime,building,157
crime,affair,157
crime,singh,157
crime,although,155
crime,max,155
crime,mile,155
crime,called,154
crime,join,154
crime,actually,154
crime,doesnt,154
crime,thief,153
crime,hide,153
crime,married,153
crime,thing,153
crime,shooting,153
crime,forced,153
crime,store,152
crime,threatens,152
crime,earlier,152
crime,los,152
crime,angeles,152
crime,little,151
crime,white,151
crime,chan,151
crime,game,151
crime,told,150
crime,living,150
crime,made,150
crime,secret,149
crime,whose,149
crime,door,149
